cod_mun_completo,cod_mun_ibge,nome_mun,cadunico_tot_pes,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_pes_pob,cadunico_tot_pes_ext_pob,cadunico_tot_pes_pob_e_ext_pob,cadunico_tot_fam,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_fam_ext_pob,cadunico_tot_fam_pob_e_ext_pob,mes,ano
3300159,330015,Aperibé,4582.0,4141.0,788.0,1746.0,2534.0,1653,1417.0,233.0,615.0,848.0,05,2016
3300159,330015,Aperibé,4564.0,4132.0,777.0,1732.0,2509.0,1643,1414.0,229.0,612.0,841.0,04,2016
3300159,330015,Aperibé,4501.0,4105.0,778.0,1704.0,2482.0,1613,1400.0,228.0,600.0,828.0,03,2016
3300159,330015,Aperibé,4479.0,4100.0,796.0,1672.0,2468.0,1604,1399.0,234.0,590.0,824.0,02,2016
3300159,330015,Aperibé,4482.0,4101.0,806.0,1651.0,2457.0,1604,1398.0,238.0,581.0,819.0,01,2016
3300159,330015,Aperibé,3779.0,3382.0,663.0,1532.0,2195.0,1395,1171.0,201.0,556.0,757.0,12,2017
3300159,330015,Aperibé,3717.0,3356.0,649.0,1523.0,2172.0,1358,1160.0,195.0,551.0,746.0,11,2017
3300159,330015,Aperibé,3709.0,3347.0,650.0,1521.0,2171.0,1354,1156.0,194.0,550.0,744.0,10,2017
3300159,330015,Aperibé,3652.0,3308.0,627.0,1527.0,2154.0,1327,1138.0,189.0,545.0,734.0,09,2017
3300159,330015,Aperibé,4212.0,3820.0,725.0,1639.0,2364.0,1537,1323.0,218.0,591.0,809.0,08,2017
3300159,330015,Aperibé,4171.0,3781.0,701.0,1675.0,2376.0,1519,1305.0,208.0,599.0,807.0,07,2017
3300159,330015,Aperibé,4150.0,3765.0,688.0,1702.0,2390.0,1509,1298.0,203.0,607.0,810.0,06,2017
3300159,330015,Aperibé,4145.0,3769.0,713.0,1719.0,2432.0,1500,1293.0,208.0,606.0,814.0,05,2017
3300159,330015,Aperibé,4125.0,3761.0,718.0,1720.0,2438.0,1488,1285.0,207.0,603.0,810.0,04,2017
3300159,330015,Aperibé,4105.0,3742.0,688.0,1743.0,2431.0,1476,1274.0,196.0,609.0,805.0,03,2017
3300159,330015,Aperibé,4118.0,3755.0,690.0,1753.0,2443.0,1476,1274.0,196.0,609.0,805.0,02,2017
3300159,330015,Aperibé,4125.0,3757.0,684.0,1772.0,2456.0,1475,1270.0,193.0,614.0,807.0,01,2017
3300159,330015,Aperibé,3615.0,3105.0,606.0,1564.0,2170.0,1391,1093.0,189.0,581.0,770.0,12,2018
3300159,330015,Aperibé,3618.0,3179.0,649.0,1563.0,2212.0,1367,1115.0,202.0,582.0,784.0,11,2018
3300159,330015,Aperibé,3520.0,3099.0,603.0,1574.0,2177.0,1330,1088.0,185.0,586.0,771.0,10,2018
3300159,330015,Aperibé,3383.0,2996.0,555.0,1580.0,2135.0,1272,1050.0,171.0,581.0,752.0,09,2018
3300159,330015,Aperibé,3362.0,2992.0,563.0,1569.0,2132.0,1248,1042.0,175.0,570.0,745.0,08,2018
3300159,330015,Aperibé,3710.0,3293.0,586.0,1607.0,2193.0,1383,1150.0,181.0,587.0,768.0,07,2018
3300159,330015,Aperibé,3700.0,3288.0,612.0,1553.0,2165.0,1379,1148.0,189.0,571.0,760.0,06,2018
3300159,330015,Aperibé,3657.0,3255.0,613.0,1517.0,2130.0,1360,1135.0,188.0,559.0,747.0,05,2018
3300159,330015,Aperibé,3617.0,3223.0,626.0,1464.0,2090.0,1342,1122.0,190.0,541.0,731.0,04,2018
3300159,330015,Aperibé,3581.0,3205.0,625.0,1461.0,2086.0,1326,1113.0,190.0,538.0,728.0,03,2018
3300159,330015,Aperibé,3859.0,3439.0,663.0,1509.0,2172.0,1433,1196.0,204.0,552.0,756.0,02,2018
3300159,330015,Aperibé,3816.0,3407.0,654.0,1508.0,2162.0,1412,1182.0,201.0,549.0,750.0,01,2018
3300159,330015,Aperibé,3747.0,3171.0,633.0,1622.0,2255.0,1501,1147.0,201.0,619.0,820.0,12,2019
3300159,330015,Aperibé,3715.0,3144.0,638.0,1605.0,2243.0,1484,1134.0,202.0,611.0,813.0,11,2019
3300159,330015,Aperibé,3677.0,3114.0,624.0,1596.0,2220.0,1471,1128.0,199.0,610.0,809.0,10,2019
3300159,330015,Aperibé,3651.0,3110.0,624.0,1582.0,2206.0,1454,1124.0,200.0,601.0,801.0,09,2019
3300159,330015,Aperibé,3763.0,3193.0,640.0,1589.0,2229.0,1493,1150.0,204.0,609.0,813.0,08,2019
3300159,330015,Aperibé,3713.0,3160.0,616.0,1594.0,2210.0,1462,1129.0,192.0,606.0,798.0,07,2019
3300159,330015,Aperibé,3715.0,3173.0,619.0,1600.0,2219.0,1460,1130.0,192.0,606.0,798.0,06,2019
3300159,330015,Aperibé,3682.0,3151.0,597.0,1605.0,2202.0,1440,1116.0,185.0,602.0,787.0,05,2019
3300159,330015,Aperibé,3661.0,3131.0,591.0,1604.0,2195.0,1427,1103.0,183.0,596.0,779.0,04,2019
3300159,330015,Aperibé,3726.0,3198.0,595.0,1640.0,2235.0,1451,1129.0,182.0,613.0,795.0,03,2019
3300159,330015,Aperibé,3704.0,3178.0,582.0,1634.0,2216.0,1444,1124.0,182.0,608.0,790.0,02,2019
3300159,330015,Aperibé,3692.0,3169.0,599.0,1613.0,2212.0,1434,1117.0,186.0,597.0,783.0,01,2019
3300159,330015,Aperibé,3523.0,3024.0,575.0,1578.0,2153.0,1448,1120.0,190.0,613.0,803.0,12,2020
3300159,330015,Aperibé,3501.0,3005.0,571.0,1561.0,2132.0,1436,1111.0,189.0,605.0,794.0,11,2020
3300159,330015,Aperibé,3665.0,3141.0,601.0,1594.0,2195.0,1498,1157.0,198.0,619.0,817.0,10,2020
3300159,330015,Aperibé,3658.0,3136.0,607.0,1595.0,2202.0,1492,1153.0,199.0,617.0,816.0,09,2020
3300159,330015,Aperibé,3660.0,3140.0,618.0,1603.0,2221.0,1489,1151.0,201.0,619.0,820.0,08,2020
3300159,330015,Aperibé,3650.0,3128.0,619.0,1598.0,2217.0,1482,1144.0,201.0,616.0,817.0,07,2020
3300159,330015,Aperibé,3643.0,3121.0,616.0,1598.0,2214.0,1479,1141.0,200.0,615.0,815.0,06,2020
3300159,330015,Aperibé,3629.0,3111.0,621.0,1594.0,2215.0,1470,1134.0,200.0,613.0,813.0,05,2020
3300159,330015,Aperibé,3635.0,3121.0,625.0,1600.0,2225.0,1471,1137.0,201.0,615.0,816.0,04,2020
3300159,330015,Aperibé,3634.0,3124.0,625.0,1601.0,2226.0,1468,1138.0,201.0,615.0,816.0,03,2020
3300159,330015,Aperibé,3615.0,3111.0,624.0,1591.0,2215.0,1454,1127.0,199.0,608.0,807.0,02,2020
3300159,330015,Aperibé,3781.0,3230.0,647.0,1625.0,2272.0,1520,1174.0,206.0,625.0,831.0,01,2020
3300159,330015,Aperibé,3671.0,3217.0,576.0,1773.0,2349.0,1562,1246.0,198.0,728.0,926.0,12,2021
3300159,330015,Aperibé,3636.0,3178.0,594.0,1724.0,2318.0,1539,1218.0,204.0,694.0,898.0,11,2021
3300159,330015,Aperibé,3522.0,3070.0,580.0,1676.0,2256.0,1486,1175.0,199.0,670.0,869.0,10,2021
3300159,330015,Aperibé,3506.0,3063.0,588.0,1664.0,2252.0,1475,1167.0,200.0,663.0,863.0,09,2021
3300159,330015,Aperibé,3487.0,3049.0,573.0,1675.0,2248.0,1458,1153.0,195.0,659.0,854.0,08,2021
3300159,330015,Aperibé,3460.0,3024.0,560.0,1663.0,2223.0,1445,1142.0,189.0,655.0,844.0,07,2021
3300159,330015,Aperibé,3432.0,3004.0,570.0,1634.0,2204.0,1426,1127.0,191.0,640.0,831.0,06,2021
3300159,330015,Aperibé,3422.0,2997.0,576.0,1630.0,2206.0,1417,1119.0,191.0,637.0,828.0,05,2021
3300159,330015,Aperibé,3397.0,2979.0,565.0,1633.0,2198.0,1403,1108.0,188.0,635.0,823.0,04,2021
3300159,330015,Aperibé,3367.0,2943.0,567.0,1617.0,2184.0,1386,1092.0,188.0,628.0,816.0,03,2021
3300159,330015,Aperibé,3328.0,2909.0,563.0,1598.0,2161.0,1362,1071.0,183.0,614.0,797.0,02,2021
3300159,330015,Aperibé,3368.0,2919.0,554.0,1566.0,2120.0,1381,1078.0,182.0,605.0,787.0,01,2021
3300159,330015,Aperibé,4720.0,3935.0,618.0,2315.0,2933.0,2269,1761.0,220.0,1141.0,1361.0,12,2022
3300159,330015,Aperibé,4658.0,3911.0,605.0,2298.0,2903.0,2235,1746.0,215.0,1130.0,1345.0,11,2022
3300159,330015,Aperibé,4571.0,3879.0,617.0,2279.0,2896.0,2183,1721.0,219.0,1113.0,1332.0,10,2022
3300159,330015,Aperibé,4427.0,3773.0,615.0,2234.0,2849.0,2090,1651.0,216.0,1071.0,1287.0,09,2022
3300159,330015,Aperibé,4253.0,3647.0,568.0,2185.0,2753.0,1975,1561.0,196.0,1021.0,1217.0,08,2022
3300159,330015,Aperibé,4129.0,3566.0,554.0,2133.0,2687.0,1886,1501.0,188.0,977.0,1165.0,07,2022
3300159,330015,Aperibé,4064.0,3534.0,549.0,2111.0,2660.0,1839,1472.0,183.0,956.0,1139.0,06,2022
3300159,330015,Aperibé,3984.0,3472.0,552.0,2064.0,2616.0,1778,1421.0,186.0,910.0,1096.0,05,2022
3300159,330015,Aperibé,3915.0,3424.0,527.0,2070.0,2597.0,1729,1385.0,180.0,889.0,1069.0,04,2022
3300159,330015,Aperibé,3816.0,3355.0,518.0,2065.0,2583.0,1661,1337.0,176.0,866.0,1042.0,03,2022
3300159,330015,Aperibé,3765.0,3327.0,515.0,2021.0,2536.0,1629,1316.0,176.0,839.0,1015.0,02,2022
3300159,330015,Aperibé,3692.0,3265.0,500.0,1962.0,2462.0,1574,1269.0,171.0,795.0,966.0,01,2022
3300209,330020,Araruama,47269.0,45410.0,14387.0,23489.0,37876.0,14873,13772.0,4113.0,7122.0,11235.0,12,2012
3300209,330020,Araruama,47281.0,45435.0,14404.0,23661.0,38065.0,14871,13778.0,4118.0,7173.0,11291.0,11,2012
3300209,330020,Araruama,47192.0,45367.0,14441.0,23600.0,38041.0,14840,13757.0,4125.0,7154.0,11279.0,10,2012
3300209,330020,Araruama,47014.0,45199.0,14347.0,23687.0,38034.0,14742,13667.0,4091.0,7146.0,11237.0,09,2012
3300209,330020,Araruama,46565.0,44798.0,14262.0,23472.0,37734.0,14559,13512.0,4057.0,7060.0,11117.0,08,2012
3300209,330020,Araruama,46269.0,44537.0,14290.0,23390.0,37680.0,14418,13385.0,4055.0,7010.0,11065.0,07,2012
3300209,330020,Araruama,44741.0,43075.0,13807.0,22677.0,36484.0,14295,13280.0,4020.0,6982.0,11002.0,06,2012
3300209,330020,Araruama,45173.0,43572.0,13954.0,23288.0,37242.0,13946,12981.0,3929.0,6914.0,10843.0,05,2012
3300209,330020,Araruama,45173.0,43572.0,13954.0,23288.0,37242.0,13946,12981.0,3929.0,6914.0,10843.0,04,2012
3300209,330020,Araruama,,,,,,13338,,,,,03,2012
3300209,330020,Araruama,,,,,,13158,,,,,02,2012
3300209,330020,Araruama,50229.0,48057.0,13091.0,25949.0,39040.0,16285,14979.0,3789.0,8145.0,11934.0,12,2013
3300209,330020,Araruama,50122.0,48009.0,13192.0,25845.0,39037.0,16211,14928.0,3810.0,8092.0,11902.0,11,2013
3300209,330020,Araruama,49633.0,47569.0,13205.0,25487.0,38692.0,16100,14844.0,3828.0,8018.0,11846.0,10,2013
3300209,330020,Araruama,49273.0,47254.0,13242.0,25245.0,38487.0,15949,14721.0,3841.0,7916.0,11757.0,09,2013
3300209,330020,Araruama,48873.0,46913.0,13290.0,24963.0,38253.0,15811,14610.0,3851.0,7831.0,11682.0,08,2013
3300209,330020,Araruama,48662.0,46718.0,13381.0,24762.0,38143.0,15730,14542.0,3870.0,7771.0,11641.0,07,2013
3300209,330020,Araruama,48171.0,46292.0,13676.0,24150.0,37826.0,15485,14332.0,3937.0,7531.0,11468.0,06,2013
3300209,330020,Araruama,47736.0,45911.0,13837.0,23784.0,37621.0,15242,14119.0,3968.0,7355.0,11323.0,05,2013
3300209,330020,Araruama,47691.0,45878.0,13889.0,23724.0,37613.0,15191,14074.0,3984.0,7311.0,11295.0,04,2013
3300209,330020,Araruama,47590.0,45821.0,14203.0,23550.0,37753.0,15050,13961.0,4061.0,7183.0,11244.0,03,2013
3300209,330020,Araruama,47434.0,45692.0,14327.0,23417.0,37744.0,14960,13894.0,4099.0,7118.0,11217.0,02,2013
3300209,330020,Araruama,47301.0,45606.0,14382.0,23419.0,37801.0,14890,13849.0,4113.0,7103.0,11216.0,01,2013
3300209,330020,Araruama,53637.0,50976.0,12727.0,28572.0,41299.0,17967,16355.0,3746.0,9320.0,13066.0,12,2014
3300209,330020,Araruama,53297.0,50661.0,12643.0,28468.0,41111.0,17827,16233.0,3730.0,9256.0,12986.0,11,2014
3300209,330020,Araruama,53020.0,50411.0,12569.0,28396.0,40965.0,17716,16136.0,3718.0,9210.0,12928.0,10,2014
3300209,330020,Araruama,52545.0,50026.0,12560.0,28234.0,40794.0,17549,16006.0,3716.0,9137.0,12853.0,09,2014
3300209,330020,Araruama,52367.0,49917.0,12597.0,28108.0,40705.0,17406,15907.0,3714.0,9053.0,12767.0,08,2014
3300209,330020,Araruama,51961.0,49556.0,12508.0,27974.0,40482.0,17214,15746.0,3695.0,8963.0,12658.0,07,2014
3300209,330020,Araruama,51704.0,49350.0,12562.0,27847.0,40409.0,17078,15636.0,3712.0,8880.0,12592.0,06,2014
3300209,330020,Araruama,51420.0,49135.0,12597.0,27807.0,40404.0,16926,15522.0,3711.0,8830.0,12541.0,05,2014
3300209,330020,Araruama,51203.0,48954.0,12893.0,26069.0,38962.0,16823,15441.0,3762.0,8278.0,12040.0,04,2014
3300209,330020,Araruama,50906.0,48753.0,12919.0,26080.0,38999.0,16673,15338.0,3757.0,8255.0,12012.0,03,2014
3300209,330020,Araruama,50563.0,48525.0,12892.0,26150.0,39042.0,16518,15242.0,3746.0,8262.0,12008.0,02,2014
3300209,330020,Araruama,50376.0,48390.0,12943.0,26069.0,39012.0,16420,15173.0,3757.0,8223.0,11980.0,01,2014
3300209,330020,Araruama,50755.0,47871.0,10332.0,26564.0,36896.0,17344,15623.0,3093.0,8882.0,11975.0,12,2015
3300209,330020,Araruama,50517.0,47686.0,10319.0,26563.0,36882.0,17229,15536.0,3081.0,8855.0,11936.0,11,2015
3300209,330020,Araruama,50367.0,47611.0,10309.0,26639.0,36948.0,17143,15485.0,3067.0,8858.0,11925.0,10,2015
3300209,330020,Araruama,50090.0,47408.0,10371.0,26627.0,36998.0,17042,15420.0,3072.0,8868.0,11940.0,09,2015
3300209,330020,Araruama,49797.0,47233.0,10503.0,26597.0,37100.0,16920,15358.0,3102.0,8859.0,11961.0,08,2015
3300209,330020,Araruama,49368.0,46960.0,10454.0,26740.0,37194.0,16737,15258.0,3079.0,8891.0,11970.0,07,2015
3300209,330020,Araruama,50648.0,48198.0,10901.0,27558.0,38459.0,17211,15671.0,3221.0,9151.0,12372.0,06,2015
3300209,330020,Araruama,50564.0,48152.0,10906.0,27559.0,38465.0,17156,15640.0,3219.0,9140.0,12359.0,05,2015
3300209,330020,Araruama,50311.0,47957.0,10895.0,27445.0,38340.0,17029,15548.0,3217.0,9074.0,12291.0,04,2015
3300209,330020,Araruama,49982.0,47657.0,10949.0,27283.0,38232.0,16880,15421.0,3226.0,9001.0,12227.0,03,2015
3300209,330020,Araruama,49584.0,47312.0,10933.0,27115.0,38048.0,16715,15286.0,3220.0,8919.0,12139.0,02,2015
3300209,330020,Araruama,49349.0,47129.0,10936.0,27021.0,37957.0,16597,15205.0,3222.0,8869.0,12091.0,01,2015
3300209,330020,Araruama,49698.0,46223.0,9455.0,25951.0,35406.0,17039,15117.0,2820.0,8829.0,11649.0,12,2016
3300209,330020,Araruama,52502.0,48809.0,10141.0,26924.0,37065.0,18107,16033.0,3053.0,9161.0,12214.0,11,2016
3300209,330020,Araruama,52360.0,48719.0,10010.0,27157.0,37167.0,18070,16020.0,3023.0,9234.0,12257.0,10,2016
3300209,330020,Araruama,52122.0,48611.0,9842.0,27354.0,37196.0,17955,15962.0,2968.0,9270.0,12238.0,09,2016
3300209,330020,Araruama,51899.0,49196.0,9755.0,27348.0,37103.0,17868,16230.0,2942.0,9254.0,12196.0,08,2016
3300209,330020,Araruama,51678.0,49021.0,10088.0,28601.0,38689.0,17772,16153.0,3022.0,9578.0,12600.0,07,2016
3300209,330020,Araruama,51222.0,48681.0,10163.0,28486.0,38649.0,17575,16011.0,3028.0,9518.0,12546.0,06,2016
3300209,330020,Araruama,50776.0,48304.0,9955.0,27016.0,36971.0,17398,15870.0,2975.0,9087.0,12062.0,05,2016
3300209,330020,Araruama,50308.0,47880.0,10014.0,26663.0,36677.0,17212,15707.0,2991.0,8958.0,11949.0,04,2016
3300209,330020,Araruama,49755.0,47386.0,10013.0,26242.0,36255.0,16970,15501.0,2985.0,8791.0,11776.0,03,2016
3300209,330020,Araruama,49483.0,47146.0,9977.0,26032.0,36009.0,16829,15382.0,2971.0,8690.0,11661.0,02,2016
3300209,330020,Araruama,49232.0,46945.0,9897.0,25999.0,35896.0,16718,15300.0,2944.0,8667.0,11611.0,01,2016
3300209,330020,Araruama,50108.0,46954.0,8550.0,29712.0,38262.0,18336,16270.0,2651.0,10586.0,13237.0,12,2017
3300209,330020,Araruama,49340.0,46524.0,8513.0,29444.0,37957.0,17840,16052.0,2638.0,10439.0,13077.0,11,2017
3300209,330020,Araruama,48733.0,46080.0,8529.0,28972.0,37501.0,17507,15846.0,2632.0,10236.0,12868.0,10,2017
3300209,330020,Araruama,48056.0,45486.0,8449.0,28423.0,36872.0,17145,15547.0,2601.0,9974.0,12575.0,09,2017
3300209,330020,Araruama,52664.0,49742.0,9639.0,29789.0,39428.0,18724,16923.0,2942.0,10443.0,13385.0,08,2017
3300209,330020,Araruama,52317.0,49480.0,9532.0,29736.0,39268.0,18516,16777.0,2911.0,10353.0,13264.0,07,2017
3300209,330020,Araruama,51931.0,49165.0,9462.0,29531.0,38993.0,18274,16588.0,2876.0,10229.0,13105.0,06,2017
3300209,330020,Araruama,51614.0,48886.0,9455.0,29274.0,38729.0,18072,16412.0,2864.0,10078.0,12942.0,05,2017
3300209,330020,Araruama,51310.0,48620.0,9453.0,28920.0,38373.0,17894,16252.0,2855.0,9903.0,12758.0,04,2017
3300209,330020,Araruama,50656.0,48063.0,9481.0,28198.0,37679.0,17526,15945.0,2845.0,9574.0,12419.0,03,2017
3300209,330020,Araruama,50013.0,47517.0,9472.0,27671.0,37143.0,17227,15711.0,2830.0,9369.0,12199.0,02,2017
3300209,330020,Araruama,49700.0,47240.0,9596.0,27144.0,36740.0,17057,15564.0,2856.0,9158.0,12014.0,01,2017
3300209,330020,Araruama,48789.0,45497.0,7386.0,31171.0,38557.0,18756,16474.0,2334.0,11646.0,13980.0,12,2018
3300209,330020,Araruama,50414.0,46991.0,7865.0,31561.0,39426.0,19289,16946.0,2482.0,11759.0,14241.0,11,2018
3300209,330020,Araruama,49953.0,46670.0,7870.0,31310.0,39180.0,19003,16760.0,2483.0,11605.0,14088.0,10,2018
3300209,330020,Araruama,49403.0,46252.0,7781.0,31422.0,39203.0,18695,16534.0,2461.0,11545.0,14006.0,09,2018
3300209,330020,Araruama,48868.0,45771.0,7725.0,31118.0,38843.0,18412,16297.0,2432.0,11380.0,13812.0,08,2018
3300209,330020,Araruama,51298.0,47829.0,8071.0,31589.0,39660.0,19258,16949.0,2529.0,11513.0,14042.0,07,2018
3300209,330020,Araruama,51126.0,47679.0,8040.0,31090.0,39130.0,19158,16865.0,2511.0,11342.0,13853.0,06,2018
3300209,330020,Araruama,50749.0,47362.0,8061.0,30789.0,38850.0,18949,16697.0,2510.0,11195.0,13705.0,05,2018
3300209,330020,Araruama,50130.0,46815.0,8096.0,30225.0,38321.0,18644,16434.0,2515.0,10940.0,13455.0,04,2018
3300209,330020,Araruama,49603.0,46350.0,8079.0,29782.0,37861.0,18360,16189.0,2506.0,10711.0,13217.0,03,2018
3300209,330020,Araruama,50991.0,47671.0,8492.0,30287.0,38779.0,18828,16605.0,2632.0,10846.0,13478.0,02,2018
3300209,330020,Araruama,50520.0,47266.0,8520.0,29870.0,38390.0,18601,16430.0,2643.0,10672.0,13315.0,01,2018
3300209,330020,Araruama,50642.0,45981.0,7362.0,31180.0,38542.0,20198,17017.0,2402.0,11889.0,14291.0,12,2019
3300209,330020,Araruama,50209.0,45764.0,7184.0,31305.0,38489.0,19977,16922.0,2333.0,11930.0,14263.0,11,2019
3300209,330020,Araruama,49751.0,45463.0,6995.0,31408.0,38403.0,19789,16833.0,2272.0,11975.0,14247.0,10,2019
3300209,330020,Araruama,49300.0,45249.0,6796.0,31632.0,38428.0,19575,16759.0,2206.0,12048.0,14254.0,09,2019
3300209,330020,Araruama,51464.0,47376.0,7151.0,32833.0,39984.0,20331,17489.0,2299.0,12500.0,14799.0,08,2019
3300209,330020,Araruama,50952.0,47086.0,6921.0,33036.0,39957.0,20041,17337.0,2218.0,12526.0,14744.0,07,2019
3300209,330020,Araruama,50469.0,46757.0,7006.0,32710.0,39716.0,19751,17160.0,2236.0,12361.0,14597.0,06,2019
3300209,330020,Araruama,49836.0,46225.0,7019.0,32270.0,39289.0,19447,16927.0,2242.0,12163.0,14405.0,05,2019
3300209,330020,Araruama,49347.0,45823.0,6974.0,32042.0,39016.0,19184,16727.0,2222.0,12025.0,14247.0,04,2019
3300209,330020,Araruama,50020.0,46532.0,7205.0,32396.0,39601.0,19448,16998.0,2307.0,12167.0,14474.0,03,2019
3300209,330020,Araruama,49603.0,46189.0,7198.0,32111.0,39309.0,19241,16839.0,2305.0,12026.0,14331.0,02,2019
3300209,330020,Araruama,49217.0,45881.0,7214.0,31828.0,39042.0,19029,16674.0,2307.0,11879.0,14186.0,01,2019
3300209,330020,Araruama,48702.0,44082.0,6910.0,29882.0,36792.0,19599,16412.0,2310.0,11376.0,13686.0,12,2020
3300209,330020,Araruama,48390.0,43809.0,6898.0,29696.0,36594.0,19445,16287.0,2300.0,11286.0,13586.0,11,2020
3300209,330020,Araruama,50114.0,45250.0,7202.0,30382.0,37584.0,20175,16842.0,2387.0,11584.0,13971.0,10,2020
3300209,330020,Araruama,49952.0,45138.0,7211.0,30300.0,37511.0,20082,16777.0,2388.0,11538.0,13926.0,09,2020
3300209,330020,Araruama,49861.0,45059.0,7230.0,30252.0,37482.0,20030,16733.0,2391.0,11513.0,13904.0,08,2020
3300209,330020,Araruama,49828.0,45053.0,7223.0,30275.0,37498.0,19997,16720.0,2387.0,11513.0,13900.0,07,2020
3300209,330020,Araruama,49758.0,44998.0,7232.0,30255.0,37487.0,19946,16682.0,2387.0,11493.0,13880.0,06,2020
3300209,330020,Araruama,49708.0,44979.0,7237.0,30240.0,37477.0,19915,16667.0,2386.0,11482.0,13868.0,05,2020
3300209,330020,Araruama,49662.0,44953.0,7237.0,30236.0,37473.0,19893,16656.0,2385.0,11478.0,13863.0,04,2020
3300209,330020,Araruama,49565.0,44903.0,7246.0,30176.0,37422.0,19849,16638.0,2384.0,11460.0,13844.0,03,2020
3300209,330020,Araruama,49128.0,44631.0,7213.0,30154.0,37367.0,19624,16513.0,2369.0,11448.0,13817.0,02,2020
3300209,330020,Araruama,50957.0,46341.0,7460.0,31104.0,38564.0,20351,17174.0,2439.0,11858.0,14297.0,01,2020
3300209,330020,Araruama,52127.0,47210.0,7112.0,31662.0,38774.0,21536,18105.0,2535.0,12363.0,14898.0,12,2021
3300209,330020,Araruama,51860.0,46981.0,7032.0,31643.0,38675.0,21389,17987.0,2492.0,12336.0,14828.0,11,2021
3300209,330020,Araruama,51128.0,46365.0,6884.0,31379.0,38263.0,20998,17670.0,2404.0,12198.0,14602.0,10,2021
3300209,330020,Araruama,50640.0,45965.0,6803.0,31197.0,38000.0,20736,17464.0,2360.0,12088.0,14448.0,09,2021
3300209,330020,Araruama,50338.0,45687.0,6755.0,31067.0,37822.0,20571,17315.0,2330.0,12005.0,14335.0,08,2021
3300209,330020,Araruama,49987.0,45388.0,6736.0,30870.0,37606.0,20378,17156.0,2317.0,11894.0,14211.0,07,2021
3300209,330020,Araruama,49631.0,45074.0,6781.0,30618.0,37399.0,20175,16979.0,2313.0,11755.0,14068.0,06,2021
3300209,330020,Araruama,49438.0,44910.0,6779.0,30487.0,37266.0,20058,16881.0,2305.0,11685.0,13990.0,05,2021
3300209,330020,Araruama,49242.0,44735.0,6822.0,30346.0,37168.0,19932,16770.0,2307.0,11613.0,13920.0,04,2021
3300209,330020,Araruama,48962.0,44493.0,6855.0,30146.0,37001.0,19771,16631.0,2300.0,11519.0,13819.0,03,2021
3300209,330020,Araruama,48796.0,44351.0,6913.0,29948.0,36861.0,19666,16544.0,2313.0,11422.0,13735.0,02,2021
3300209,330020,Araruama,48761.0,44324.0,6912.0,29928.0,36840.0,19638,16519.0,2310.0,11402.0,13712.0,01,2021
3300209,330020,Araruama,64902.0,58349.0,6935.0,40989.0,47924.0,30052,25466.0,2663.0,18615.0,21278.0,12,2022
3300209,330020,Araruama,61766.0,55619.0,6499.0,39286.0,45785.0,28057,23728.0,2441.0,17407.0,19848.0,11,2022
3300209,330020,Araruama,59903.0,54018.0,6276.0,38340.0,44616.0,26846,22685.0,2332.0,16677.0,19009.0,10,2022
3300209,330020,Araruama,58648.0,52954.0,6069.0,37859.0,43928.0,26045,22005.0,2237.0,16265.0,18502.0,09,2022
3300209,330020,Araruama,57694.0,52145.0,5986.0,37321.0,43307.0,25431,21489.0,2209.0,15856.0,18065.0,08,2022
3300209,330020,Araruama,56952.0,51591.0,5908.0,37011.0,42919.0,24916,21088.0,2174.0,15569.0,17743.0,07,2022
3300209,330020,Araruama,56212.0,50976.0,5776.0,36733.0,42509.0,24387,20638.0,2114.0,15251.0,17365.0,06,2022
3300209,330020,Araruama,55687.0,50522.0,5892.0,36316.0,42208.0,23990,20303.0,2157.0,14921.0,17078.0,05,2022
3300209,330020,Araruama,54877.0,49907.0,5868.0,35987.0,41855.0,23400,19863.0,2138.0,14605.0,16743.0,04,2022
3300209,330020,Araruama,54001.0,49169.0,5864.0,35458.0,41322.0,22738,19292.0,2126.0,14124.0,16250.0,03,2022
3300209,330020,Araruama,53478.0,48759.0,5880.0,35117.0,40997.0,22392,19025.0,2122.0,13894.0,16016.0,02,2022
3300209,330020,Araruama,52588.0,47977.0,5766.0,34525.0,40291.0,21819,18522.0,2060.0,13492.0,15552.0,01,2022
3300225,330022,Areal,4280.0,4134.0,1305.0,2124.0,3429.0,1241,1160.0,307.0,630.0,937.0,12,2012
3300225,330022,Areal,4275.0,4129.0,1274.0,2134.0,3408.0,1235,1153.0,300.0,628.0,928.0,11,2012
3300225,330022,Areal,4286.0,4137.0,1242.0,2172.0,3414.0,1235,1152.0,292.0,636.0,928.0,10,2012
3300225,330022,Areal,4279.0,4134.0,1245.0,2181.0,3426.0,1229,1147.0,294.0,634.0,928.0,09,2012
3300225,330022,Areal,4149.0,4022.0,1266.0,2110.0,3376.0,1175,1105.0,299.0,605.0,904.0,08,2012
3300225,330022,Areal,4136.0,4010.0,1268.0,2096.0,3364.0,1168,1099.0,299.0,599.0,898.0,07,2012
3300225,330022,Areal,3974.0,3860.0,1243.0,2008.0,3251.0,1162,1096.0,304.0,594.0,898.0,06,2012
3300225,330022,Areal,4130.0,4009.0,1287.0,2089.0,3376.0,1162,1096.0,304.0,594.0,898.0,05,2012
3300225,330022,Areal,4130.0,4009.0,1287.0,2089.0,3376.0,1162,1096.0,304.0,594.0,898.0,04,2012
